"date"	"landscape"	"meta"	"type"	"sample"	"x.value"	"y.value"	"habitat"	"habitat.bi"	"age"	"volume"	"euplotes"	"paramecium"	"blepharisma"	"colpidium"	"rotifer"	"vorticella"	"chilomonas"	"counter"	"eu_density"	"para_density"	"bleph_density"	"colp_density"	"rot_density"	"vort_density"	"chilo_density"
"785"	"5/6/15"	5	23	"C"	10	2	3	"C"	0	10	1	0	32	96	0	82	16	0	"sec"	0	32	96	0	82	16	0
"786"	"5/6/15"	5	23	"C"	11	2	2	"C"	0	2	1	0	1	1	0	1	128	0	"sec"	0	1	1	0	1	128	0
"787"	"5/6/15"	5	23	"C"	12	2	1	"D"	1	4	1	0	0	0	0	0	30	0	"sec"	0	0	0	0	0	30	0
"788"	"5/6/15"	5	23	"C"	13	3	6	"C"	0	7	1	0	0	0	0	0	94	0	"sec"	0	0	0	0	0	94	0
"789"	"5/6/15"	5	23	"C"	14	3	5	"D"	1	1	1	0	0	0	0	0	32	100	"sec"	0	0	0	0	0	32	100
"790"	"5/6/15"	5	23	"C"	15	3	4	"C"	0	7	1	0	0	0	0	0	30	0	"sec"	0	0	0	0	0	30	0
"791"	"5/6/15"	5	23	"C"	17	3	2	"C"	0	10	1	0	0	0	0	0	104	0	"sec"	0	0	0	0	0	104	0
"792"	"5/6/15"	5	23	"C"	18	3	1	"C"	0	10	1	0	0	0	0	1	98	0	"sec"	0	0	0	0	1	98	0
"793"	"5/6/15"	5	23	"C"	19	4	6	"C"	0	10	1	0	0	0	0	2	46	0	"sec"	0	0	0	0	2	46	0
"794"	"5/6/15"	5	23	"C"	20	4	5	"C"	0	1	1	0	0	0	0	0	28	0	"sec"	0	0	0	0	0	28	0
"795"	"5/6/15"	5	23	"C"	21	4	4	"D"	1	3	1	0	0	0	0	0	252	0	"sec"	0	0	0	0	0	252	0
"796"	"5/6/15"	5	23	"C"	22	4	3	"C"	0	1	1	0	0	0	0	0	84	0	"sec"	0	0	0	0	0	84	0
"797"	"5/6/15"	5	23	"C"	23	4	2	"C"	0	4	1	0	0	0	0	0	58	0	"sec"	0	0	0	0	0	58	0
"798"	"5/6/15"	5	23	"C"	24	4	1	"C"	0	10	1	0	0	0	0	0	84	0	"sec"	0	0	0	0	0	84	0
"799"	"5/7/15"	5	23	"C"	25	5	6	"D"	1	3	1	0	0	210	0	0	46	1000	"sec"	0	0	210	0	0	46	1000
"800"	"5/7/15"	5	23	"C"	26	5	5	"D"	1	10	1	0	0	190	0	0	0	0	"sec"	0	0	190	0	0	0	0
"801"	"5/7/15"	5	23	"C"	27	5	4	"C"	0	2	1	0	0	6	0	0	6	0	"sec"	0	0	6	0	0	6	0
"802"	"5/7/15"	5	23	"C"	28	5	3	"C"	0	3	3	0	0	0	1	1	2	0	"sec"	0	0	0	0.333333333333333	0.333333333333333	0.666666666666667	0
"803"	"5/7/15"	5	23	"C"	29	5	2	"D"	1	7	1	0	0	4	52	0	12	0	"sec"	0	0	4	52	0	12	0
"804"	"5/7/15"	5	23	"C"	30	5	1	"D"	1	6	1	0	100	0	1530	0	34	0	"sec"	0	100	0	1530	0	34	0
"805"	"5/7/15"	5	23	"C"	31	6	6	"C"	0	2	1	0	0	0	0	0	156	0	"sec"	0	0	0	0	0	156	0
"806"	"5/7/15"	5	23	"C"	32	6	5	"C"	0	9	1	0	0	0	0	2	64	0	"sec"	0	0	0	0	2	64	0
"807"	"5/7/15"	5	23	"C"	33	6	4	"C"	0	1	3	0	0	0	0	1	8	0	"sec"	0	0	0	0	0.333333333333333	2.66666666666667	0
"808"	"5/7/15"	5	23	"C"	34	6	3	"C"	0	1	1	0	0	0	0	0	94	0	"sec"	0	0	0	0	0	94	0
"809"	"5/7/15"	5	23	"C"	35	6	2	"C"	0	6	1	0	5	0	0	7	72	0	"sec"	0	5	0	0	7	72	0
"810"	"5/7/15"	5	23	"C"	36	6	1	"C"	0	9	1	0	0	0	0	1	54	0	"sec"	0	0	0	0	1	54	0
"811"	"5/7/15"	5	24	"D"	1	1	6	"C"	0	4	1	0	0	0	0	0	34	0	"sec"	0	0	0	0	0	34	0
"812"	"5/7/15"	5	24	"D"	2	1	5	"C"	0	5	1	0	0	0	0	0	22	0	"sec"	0	0	0	0	0	22	0
"813"	"5/7/15"	5	24	"D"	3	1	4	"C"	0	4	1	0	0	0	0	0	114	0	"sec"	0	0	0	0	0	114	0
"814"	"5/7/15"	5	24	"D"	4	1	3	"C"	0	3	1	0	1	0	0	0	54	0	"sec"	0	1	0	0	0	54	0
"815"	"5/7/15"	5	24	"D"	5	1	2	"D"	1	2	1	2	160	292	0	0	58	10	"sec"	2	160	292	0	0	58	10
"816"	"5/7/15"	5	24	"D"	6	1	1	"D"	1	10	1	1	0	96	1	24	8	0	"sec"	1	0	96	1	24	8	0
"817"	"5/7/15"	5	24	"D"	7	2	6	"C"	0	5	1	0	0	0	0	0	34	0	"sec"	0	0	0	0	0	34	0
"818"	"5/7/15"	5	24	"D"	8	2	5	"D"	1	1	1	0	0	5	0	0	18	0	"sec"	0	0	5	0	0	18	0
"819"	"5/7/15"	5	24	"D"	9	2	4	"D"	1	10	1	0	0	78	0	16	2	0	"sec"	0	0	78	0	16	2	0
"820"	"5/7/15"	5	24	"D"	10	2	3	"C"	0	10	1	0	0	0	0	76	132	0	"sec"	0	0	0	0	76	132	0
"821"	"5/7/15"	5	24	"D"	11	2	2	"C"	0	2	1	0	0	0	0	1	128	0	"sec"	0	0	0	0	1	128	0
"822"	"5/7/15"	5	24	"D"	12	2	1	"D"	1	4	1	0	164	0	0	0	3	10000	"sec"	0	164	0	0	0	3	10000
"823"	"5/7/15"	5	24	"D"	13	3	6	"C"	0	7	1	0	0	0	0	0	132	0	"sec"	0	0	0	0	0	132	0
"824"	"5/7/15"	5	24	"D"	14	3	5	"D"	1	1	1	0	22	0	0	0	344	10	"sec"	0	22	0	0	0	344	10
"825"	"5/7/15"	5	24	"D"	15	3	4	"C"	0	7	1	0	106	1	0	0	10	0	"sec"	0	106	1	0	0	10	0
"826"	"5/7/15"	5	24	"D"	16	3	3	"D"	1	10	1	2	0	210	1	34	2	0	"sec"	2	0	210	1	34	2	0
"827"	"5/7/15"	5	24	"D"	17	3	2	"C"	0	10	1	0	0	0	0	10	44	0	"sec"	0	0	0	0	10	44	0
"828"	"5/7/15"	5	24	"D"	18	3	1	"C"	0	10	1	0	0	0	0	12	60	0	"sec"	0	0	0	0	12	60	0
"829"	"5/7/15"	5	24	"D"	19	4	6	"C"	0	10	1	0	0	0	0	28	38	0	"sec"	0	0	0	0	28	38	0
"830"	"5/7/15"	5	24	"D"	20	4	5	"C"	0	1	1	0	0	0	0	0	22	0	"sec"	0	0	0	0	0	22	0
"831"	"5/7/15"	5	24	"D"	21	4	4	"D"	1	3	1	0	0	0	0	0	100	10000	"sec"	0	0	0	0	0	100	10000
"832"	"5/7/15"	5	24	"D"	22	4	3	"C"	0	1	1	0	0	0	0	0	30	0	"sec"	0	0	0	0	0	30	0
"833"	"5/7/15"	5	24	"D"	23	4	2	"C"	0	4	1	0	0	0	0	0	198	0	"sec"	0	0	0	0	0	198	0
"834"	"5/7/15"	5	24	"D"	24	4	1	"C"	0	10	1	0	0	0	0	68	144	0	"sec"	0	0	0	0	68	144	0
"835"	"5/7/15"	5	24	"D"	25	5	6	"D"	1	3	1	0	0	132	1	0	440	100	"sec"	0	0	132	1	0	440	100
"836"	"5/7/15"	5	24	"D"	26	5	5	"D"	1	10	1	1	0	242	0	60	2	10	"sec"	1	0	242	0	60	2	10
"837"	"5/7/15"	5	24	"D"	27	5	4	"C"	0	2	1	0	0	0	0	0	380	0	"sec"	0	0	0	0	0	380	0
"838"	"5/7/15"	5	24	"D"	29	5	2	"D"	1	7	1	5	30	326	0	0	2	0	"sec"	5	30	326	0	0	2	0
"839"	"5/7/15"	5	24	"D"	30	5	1	"D"	1	6	1	0	50	18	414	0	12	0	"sec"	0	50	18	414	0	12	0
"840"	"5/7/15"	5	24	"D"	31	6	6	"C"	0	2	1	0	0	0	0	0	252	0	"sec"	0	0	0	0	0	252	0
"841"	"5/7/15"	5	24	"D"	32	6	5	"C"	0	9	1	0	0	0	0	5	36	0	"sec"	0	0	0	0	5	36	0
"842"	"5/7/15"	5	24	"D"	33	6	4	"C"	0	1	1	0	0	0	0	0	148	0	"sec"	0	0	0	0	0	148	0
"843"	"5/7/15"	5	24	"D"	34	6	3	"C"	0	1	1	0	0	0	0	0	36	0	"sec"	0	0	0	0	0	36	0
"844"	"5/7/15"	5	24	"D"	35	6	2	"C"	0	6	1	0	12	0	0	0	36	0	"sec"	0	12	0	0	0	36	0
"845"	"5/7/15"	5	24	"D"	36	6	1	"C"	0	9	1	0	0	0	0	0	72	0	"sec"	0	0	0	0	0	72	0
"846"	"5/7/15"	5	25	"B"	1	1	6	"C"	0	4	1	0	0	0	0	0	74	0	"ejr"	0	0	0	0	0	74	0
"847"	"5/7/15"	5	25	"B"	2	1	5	"C"	0	5	1	0	0	0	0	2	74	0	"ejr"	0	0	0	0	2	74	0
"848"	"5/7/15"	5	25	"B"	3	1	4	"C"	0	4	1	0	0	0	0	0	545	0	"ejr"	0	0	0	0	0	545	0
"849"	"5/7/15"	5	25	"B"	4	1	3	"C"	0	3	1	0	0	0	0	1	226	0	"ejr"	0	0	0	0	1	226	0
"850"	"5/7/15"	5	25	"B"	5	1	2	"D"	1	2	1	0	0	116	0	0	790	0	"ejr"	0	0	116	0	0	790	0
"851"	"5/7/15"	5	25	"B"	6	1	1	"D"	1	10	1	0	0	198	0	44	4	0	"ejr"	0	0	198	0	44	4	0
"852"	"5/7/15"	5	25	"B"	7	2	6	"C"	0	5	1	0	0	0	0	0	46	0	"ejr"	0	0	0	0	0	46	0
"853"	"5/7/15"	5	25	"B"	8	2	5	"D"	1	1	1	0	0	2	0	0	326	0	"ejr"	0	0	2	0	0	326	0
"854"	"5/7/15"	5	25	"B"	9	2	4	"D"	1	10	1	2	0	142	0	30	2	0	"ejr"	2	0	142	0	30	2	0
"855"	"5/7/15"	5	25	"B"	10	2	3	"C"	0	10	1	0	0	0	0	82	68	0	"ejr"	0	0	0	0	82	68	0
"856"	"5/7/15"	5	25	"B"	11	2	2	"C"	0	2	1	0	0	0	0	0	505	0	"ejr"	0	0	0	0	0	505	0
"857"	"5/7/15"	5	25	"B"	12	2	1	"D"	1	4	1	0	1050	0	0	0	68	0	"ejr"	0	1050	0	0	0	68	0
"858"	"5/7/15"	5	25	"B"	13	3	6	"C"	0	7	1	0	3	0	0	0	68	0	"ejr"	0	3	0	0	0	68	0
"859"	"5/7/15"	5	25	"B"	14	3	5	"D"	1	1	1	0	108	0	0	0	30	100	"ejr"	0	108	0	0	0	30	100
"860"	"5/7/15"	5	25	"B"	15	3	4	"C"	0	7	1	0	46	9	0	3	9	0	"ejr"	0	46	9	0	3	9	0
"861"	"5/7/15"	5	25	"B"	16	3	3	"D"	1	10	1	7	0	106	0	16	3	0	"sec"	7	0	106	0	16	3	0
"862"	"5/7/15"	5	25	"B"	17	3	2	"C"	0	10	1	0	0	1	0	196	52	0	"ejr"	0	0	1	0	196	52	0
"863"	"5/7/15"	5	25	"B"	18	3	1	"C"	0	10	1	0	0	0	0	120	90	0	"ejr"	0	0	0	0	120	90	0
"864"	"5/7/15"	5	25	"B"	19	4	6	"C"	0	10	1	0	0	0	0	42	82	0	"ejr"	0	0	0	0	42	82	0
"865"	"5/7/15"	5	25	"B"	20	4	5	"C"	0	1	3	0	0	0	0	0	3	0	"sec"	0	0	0	0	0	1	0
"866"	"5/7/15"	5	25	"B"	21	4	4	"D"	1	3	1	0	1	0	0	0	60	0	"sec"	0	1	0	0	0	60	0
"867"	"5/7/15"	5	25	"B"	22	4	3	"C"	0	1	3	0	1	0	0	0	6	0	"sec"	0	0.333333333333333	0	0	0	2	0
"868"	"5/7/15"	5	25	"B"	23	4	2	"C"	0	4	1	0	0	0	0	4	160	0	"sec"	0	0	0	0	4	160	0
"869"	"5/7/15"	5	25	"B"	24	4	1	"C"	0	10	1	0	0	0	0	52	154	0	"sec"	0	0	0	0	52	154	0
"870"	"5/7/15"	5	25	"B"	25	5	6	"D"	1	3	1	0	42	122	0	6	26	100	"sec"	0	42	122	0	6	26	100
"871"	"5/7/15"	5	25	"B"	26	5	5	"D"	1	10	1	0	0	242	0	16	16	0	"sec"	0	0	242	0	16	16	0
"872"	"5/7/15"	5	25	"B"	27	5	4	"C"	0	2	1	0	0	4	0	5	5	0	"sec"	0	0	4	0	5	5	0
"873"	"5/7/15"	5	25	"B"	28	5	3	"C"	0	3	1	0	0	0	0	2	48	0	"sec"	0	0	0	0	2	48	0
"874"	"5/7/15"	5	25	"B"	29	5	2	"D"	1	7	1	0	46	0	10	24	44	0	"sec"	0	46	0	10	24	44	0
"875"	"5/7/15"	5	25	"B"	30	5	1	"D"	1	6	1	0	224	0	735	44	28	10	"sec"	0	224	0	735	44	28	10
"876"	"5/7/15"	5	25	"B"	32	6	5	"C"	0	9	1	0	0	0	0	0	86	0	"sec"	0	0	0	0	0	86	0
"877"	"5/7/15"	5	25	"B"	33	6	4	"C"	0	1	3	0	0	0	0	0	5	0	"sec"	0	0	0	0	0	1.66666666666667	0
"878"	"5/7/15"	5	25	"B"	34	6	3	"C"	0	1	3	0	4	0	0	0	1	0	"sec"	0	1.33333333333333	0	0	0	0.333333333333333	0
"879"	"5/7/15"	5	25	"B"	35	6	2	"C"	0	6	1	0	460	0	0	1	9	0	"sec"	0	460	0	0	1	9	0
"880"	"5/7/15"	5	25	"B"	36	6	1	"C"	0	9	1	0	64	0	0	0	22	0	"sec"	0	64	0	0	0	22	0
"881"	"5/8/15"	6	26	"E"	1	1	6	"C"	0	1	1	0	11	0	0	3	3	0	"ejr"	0	11	0	0	3	3	0
"882"	"5/8/15"	6	26	"E"	2	1	5	"C"	0	7	1	0	0	0	0	76	44	0	"ejr"	0	0	0	0	76	44	0
"883"	"5/8/15"	6	26	"E"	3	1	4	"C"	0	10	1	0	4	0	0	198	76	0	"ejr"	0	4	0	0	198	76	0
"884"	"5/8/15"	6	26	"E"	4	1	3	"C"	0	1	1	0	22	0	0	12	70	0	"ejr"	0	22	0	0	12	70	0
"885"	"5/8/15"	6	26	"E"	5	1	2	"C"	0	10	1	0	0	0	0	68	182	0	"ejr"	0	0	0	0	68	182	0
"886"	"5/8/15"	6	26	"E"	6	1	1	"C"	0	5	1	0	0	0	0	6	106	0	"ejr"	0	0	0	0	6	106	0
"887"	"5/8/15"	6	26	"E"	7	2	6	"C"	0	10	1	0	0	0	0	82	12	0	"ejr"	0	0	0	0	82	12	0
"888"	"5/8/15"	6	26	"E"	8	2	5	"D"	1	10	1	2	0	218	2	150	0	0	"ejr"	2	0	218	2	150	0	0
"889"	"5/8/15"	6	26	"E"	9	2	4	"D"	1	4	1	0	306	72	1790	5	0	1000	"ejr"	0	306	72	1790	5	0	1000
"890"	"5/8/15"	6	26	"E"	10	2	3	"C"	0	10	1	0	1	28	0	24	54	0	"ejr"	0	1	28	0	24	54	0
"891"	"5/8/15"	6	26	"E"	11	2	2	"D"	1	1	1	0	10	2	238	0	90	10000	"ejr"	0	10	2	238	0	90	10000
"892"	"5/8/15"	6	26	"E"	12	2	1	"D"	1	7	1	3	298	0	990	0	48	0	"ejr"	3	298	0	990	0	48	0
"893"	"5/8/15"	6	26	"E"	13	3	6	"D"	1	10	1	0	0	308	0	32	2	0	"ejr"	0	0	308	0	32	2	0
"894"	"5/8/15"	6	26	"E"	14	3	5	"C"	0	6	1	0	0	2	0	1	92	0	"ejr"	0	0	2	0	1	92	0
"895"	"5/8/15"	6	26	"E"	15	3	4	"D"	1	3	1	0	124	102	505	68	32	0	"ejr"	0	124	102	505	68	32	0
"896"	"5/8/15"	6	26	"E"	16	3	3	"D"	1	1	1	0	0	64	490	0	194	0	"ejr"	0	0	64	490	0	194	0
"897"	"5/8/15"	6	26	"E"	17	3	2	"D"	1	10	1	0	0	276	0	130	4	0	"ejr"	0	0	276	0	130	4	0
"898"	"5/8/15"	6	26	"E"	18	3	1	"C"	0	4	1	0	2	27	0	0	24	0	"ejr"	0	2	27	0	0	24	0
"899"	"5/8/15"	6	26	"E"	19	4	6	"C"	0	2	1	0	30	0	0	0	410	0	"ejr"	0	30	0	0	0	410	0
"900"	"5/8/15"	6	26	"E"	20	4	5	"D"	1	9	1	0	146	0	0	6	6	0	"ejr"	0	146	0	0	6	6	0
"901"	"5/8/15"	6	26	"E"	21	4	4	"C"	0	10	1	0	0	0	0	184	78	0	"ejr"	0	0	0	0	184	78	0
"902"	"5/8/15"	6	26	"E"	22	4	3	"C"	0	4	1	0	32	0	0	10	268	0	"ejr"	0	32	0	0	10	268	0
"903"	"5/8/15"	6	26	"E"	23	4	2	"C"	0	6	1	0	875	4	0	0	104	0	"ejr"	0	875	4	0	0	104	0
"904"	"5/8/15"	6	26	"E"	24	4	1	"C"	0	2	1	0	166	0	0	0	296	0	"ejr"	0	166	0	0	0	296	0
"905"	"5/8/15"	6	26	"E"	25	5	6	"C"	0	10	1	0	0	0	0	26	36	0	"ejr"	0	0	0	0	26	36	0
"906"	"5/8/15"	6	26	"E"	26	5	5	"D"	1	5	1	0	382	0	0	36	64	10000	"ejr"	0	382	0	0	36	64	10000
"907"	"5/8/15"	6	26	"E"	27	5	4	"C"	0	2	1	0	1	0	0	0	236	0	"ejr"	0	1	0	0	0	236	0
"908"	"5/8/15"	6	26	"E"	28	5	3	"D"	1	2	1	0	500	5	0	11	82	10000	"ejr"	0	500	5	0	11	82	10000
"909"	"5/8/15"	6	26	"E"	29	5	2	"D"	1	2	1	0	30	0	0	0	228	10000	"ejr"	0	30	0	0	0	228	10000
"910"	"5/8/15"	6	26	"E"	30	5	1	"C"	0	2	1	0	0	0	0	0	288	0	"ejr"	0	0	0	0	0	288	0
"911"	"5/8/15"	6	26	"E"	31	6	6	"C"	0	1	1	0	0	0	0	0	42	0	"ejr"	0	0	0	0	0	42	0
"912"	"5/8/15"	6	26	"E"	32	6	5	"C"	0	3	1	0	25	0	0	0	114	0	"ejr"	0	25	0	0	0	114	0
"913"	"5/8/15"	6	26	"E"	33	6	4	"C"	0	3	1	0	5	0	0	21	308	0	"ejr"	0	5	0	0	21	308	0
"914"	"5/8/15"	6	26	"E"	34	6	3	"C"	0	1	1	0	14	0	0	3	98	0	"ejr"	0	14	0	0	3	98	0
"915"	"5/8/15"	6	26	"E"	35	6	2	"C"	0	8	1	0	282	0	0	54	50	0	"ejr"	0	282	0	0	54	50	0
"916"	"5/8/15"	6	26	"E"	36	6	1	"C"	0	3	1	0	68	0	0	26	96	0	"ejr"	0	68	0	0	26	96	0
"917"	"5/7/15"	6	27	"D"	1	1	6	"C"	0	1	1	0	0	0	0	0	12	0	"ejr"	0	0	0	0	0	12	0
"918"	"5/7/15"	6	27	"D"	2	1	5	"C"	0	7	1	0	0	0	0	0	32	0	"ejr"	0	0	0	0	0	32	0
"919"	"5/7/15"	6	27	"D"	3	1	4	"C"	0	10	1	0	0	0	0	0	32	0	"sec"	0	0	0	0	0	32	0
"920"	"5/7/15"	6	27	"D"	4	1	3	"C"	0	1	3	0	2	0	0	0	19	0	"sec"	0	0.666666666666667	0	0	0	6.33333333333333	0
"921"	"5/7/15"	6	27	"D"	5	1	2	"C"	0	10	1	0	0	0	0	0	15	0	"sec"	0	0	0	0	0	15	0
"922"	"5/7/15"	6	27	"D"	6	1	1	"C"	0	5	1	0	0	0	0	0	92	0	"sec"	0	0	0	0	0	92	0
"923"	"5/7/15"	6	27	"D"	7	2	6	"C"	0	10	1	0	0	38	0	16	132	0	"sec"	0	0	38	0	16	132	0
"924"	"5/8/15"	6	27	"D"	8	2	5	"D"	1	10	1	2	0	158	0	36	1	0	"sec"	2	0	158	0	36	1	0
"925"	"5/8/15"	6	27	"D"	9	2	4	"D"	1	4	1	58	720	22	0	14	14	100	"sec"	58	720	22	0	14	14	100
"926"	"5/7/15"	6	27	"D"	10	2	3	"C"	0	10	1	0	5	7	0	1	36	0	"sec"	0	5	7	0	1	36	0
"927"	"5/8/15"	6	27	"D"	11	2	2	"D"	1	1	1	0	0	0	0	2	212	10	"sec"	0	0	0	0	2	212	10
"928"	"5/8/15"	6	27	"D"	12	2	1	"D"	1	7	1	0	290	74	455	1	16	10	"sec"	0	290	74	455	1	16	10
"929"	"5/8/15"	6	27	"D"	13	3	6	"D"	1	10	1	0	1	178	0	48	2	0	"sec"	0	1	178	0	48	2	0
"930"	"5/7/15"	6	27	"D"	14	3	5	"C"	0	6	1	0	1	12	0	18	68	0	"sec"	0	1	12	0	18	68	0
"931"	"5/8/15"	6	27	"D"	15	3	4	"D"	1	3	1	0	1	180	152	0	78	0	"sec"	0	1	180	152	0	78	0
"932"	"5/8/15"	6	27	"D"	16	3	3	"D"	1	1	1	0	24	24	870	0	48	10000	"sec"	0	24	24	870	0	48	10000
"933"	"5/8/15"	6	27	"D"	17	3	2	"D"	1	10	1	0	0	98	0	30	5	10	"sec"	0	0	98	0	30	5	10
"934"	"5/7/15"	6	27	"D"	18	3	1	"C"	0	4	1	0	14	16	0	11	56	0	"sec"	0	14	16	0	11	56	0
"935"	"5/7/15"	6	27	"D"	19	4	6	"C"	0	2	1	0	0	1	0	0	158	0	"sec"	0	0	1	0	0	158	0
"936"	"5/8/15"	6	27	"D"	20	4	5	"D"	1	9	1	0	0	36	7	0	54	0	"sec"	0	0	36	7	0	54	0
"937"	"5/7/15"	6	27	"D"	21	4	4	"C"	0	10	1	0	0	0	0	0	32	0	"sec"	0	0	0	0	0	32	0
"938"	"5/7/15"	6	27	"D"	23	4	2	"C"	0	6	1	0	0	0	0	0	78	0	"sec"	0	0	0	0	0	78	0
"939"	"5/7/15"	6	27	"D"	24	4	1	"C"	0	2	1	0	0	0	0	0	36	0	"sec"	0	0	0	0	0	36	0
"940"	"5/7/15"	6	27	"D"	25	5	6	"C"	0	10	1	0	0	0	0	2	24	0	"sec"	0	0	0	0	2	24	0
"941"	"5/8/15"	6	27	"D"	26	5	5	"D"	1	5	1	0	80	0	0	0	34	10000	"sec"	0	80	0	0	0	34	10000
"942"	"5/7/15"	6	27	"D"	27	5	4	"C"	0	2	1	0	98	0	0	0	60	0	"sec"	0	98	0	0	0	60	0
"943"	"5/8/15"	6	27	"D"	28	5	3	"D"	1	2	1	0	5	0	0	0	22	10000	"sec"	0	5	0	0	0	22	10000
"944"	"5/8/15"	6	27	"D"	29	5	2	"D"	1	2	1	0	0	0	0	0	0	10000	"sec"	0	0	0	0	0	0	10000
"945"	"5/7/15"	6	27	"D"	30	5	1	"C"	0	2	1	0	0	0	0	0	38	0	"sec"	0	0	0	0	0	38	0
"946"	"5/7/15"	6	27	"D"	31	6	6	"C"	0	1	1	0	1	0	0	0	10	0	"sec"	0	1	0	0	0	10	0
"947"	"5/7/15"	6	27	"D"	32	6	5	"C"	0	3	1	0	20	0	0	0	74	0	"sec"	0	20	0	0	0	74	0
"948"	"5/7/15"	6	27	"D"	33	6	4	"C"	0	3	1	0	0	0	0	0	400	0	"sec"	0	0	0	0	0	400	0
"949"	"5/7/15"	6	27	"D"	34	6	3	"C"	0	1	1	0	0	0	0	0	20	0	"sec"	0	0	0	0	0	20	0
"950"	"5/7/15"	6	27	"D"	35	6	2	"C"	0	8	1	0	0	0	0	0	140	0	"sec"	0	0	0	0	0	140	0
"951"	"5/7/15"	6	27	"D"	36	6	1	"C"	0	3	1	0	0	0	0	0	308	0	"sec"	0	0	0	0	0	308	0
"952"	"5/8/15"	6	28	"B"	1	1	6	"C"	0	1	1	0	0	0	0	0	49	0	"ejr"	0	0	0	0	0	49	0
"953"	"5/8/15"	6	28	"B"	2	1	5	"C"	0	7	1	0	1	0	0	4	46	0	"ejr"	0	1	0	0	4	46	0
"954"	"5/8/15"	6	28	"B"	3	1	4	"C"	0	10	1	0	18	0	0	17	58	0	"ejr"	0	18	0	0	17	58	0
"955"	"5/8/15"	6	28	"B"	4	1	3	"C"	0	1	1	0	1	0	0	0	106	0	"ejr"	0	1	0	0	0	106	0
"956"	"5/8/15"	6	28	"B"	5	1	2	"C"	0	10	1	0	1	0	0	0	226	0	"ejr"	0	1	0	0	0	226	0
"957"	"5/8/15"	6	28	"B"	6	1	1	"C"	0	5	1	0	0	0	0	0	268	0	"ejr"	0	0	0	0	0	268	0
"958"	"5/8/15"	6	28	"B"	7	2	6	"C"	0	10	1	0	38	28	0	38	84	0	"ejr"	0	38	28	0	38	84	0
"959"	"5/8/15"	6	28	"B"	8	2	5	"D"	1	10	1	11	0	160	0	182	2	0	"ejr"	11	0	160	0	182	2	0
"960"	"5/8/15"	6	28	"B"	9	2	4	"D"	1	4	1	18	0	174	640	7	58	100	"ejr"	18	0	174	640	7	58	100
"961"	"5/8/15"	6	28	"B"	10	2	3	"C"	0	10	1	0	505	6	0	3	102	0	"ejr"	0	505	6	0	3	102	0
"962"	"5/8/15"	6	28	"B"	11	2	2	"D"	1	1	1	0	40	0	0	0	64	1000	"ejr"	0	40	0	0	0	64	1000
"963"	"5/8/15"	6	28	"B"	12	2	1	"D"	1	7	1	0	0	0	0	0	88	10000	"ejr"	0	0	0	0	0	88	10000
"964"	"5/8/15"	6	28	"B"	13	3	6	"D"	1	10	1	0	0	106	0	68	4	0	"ejr"	0	0	106	0	68	4	0
"965"	"5/8/15"	6	28	"B"	14	3	5	"C"	0	6	1	0	10	9	0	4	94	0	"ejr"	0	10	9	0	4	94	0
"966"	"5/8/15"	6	28	"B"	15	3	4	"D"	1	3	1	0	206	655	0	0	94	10	"ejr"	0	206	655	0	0	94	10
"967"	"5/8/15"	6	28	"B"	16	3	3	"D"	1	1	1	0	292	36	192	0	108	1000	"ejr"	0	292	36	192	0	108	1000
"968"	"5/8/15"	6	28	"B"	17	3	2	"D"	1	10	1	0	0	192	0	54	11	0	"ejr"	0	0	192	0	54	11	0
"969"	"5/8/15"	6	28	"B"	18	3	1	"C"	0	4	1	0	0	0	0	1	214	0	"ejr"	0	0	0	0	1	214	0
"970"	"5/8/15"	6	28	"B"	19	4	6	"C"	0	2	1	0	0	0	0	0	414	0	"ejr"	0	0	0	0	0	414	0
"971"	"5/8/15"	6	28	"B"	20	4	5	"D"	1	9	1	0	0	178	0	0	5	0	"ejr"	0	0	178	0	0	5	0
"972"	"5/8/15"	6	28	"B"	21	4	4	"C"	0	10	1	0	0	0	0	0	134	0	"ejr"	0	0	0	0	0	134	0
"973"	"5/8/15"	6	28	"B"	22	4	3	"C"	0	4	1	0	0	0	0	1	224	0	"ejr"	0	0	0	0	1	224	0
"974"	"5/8/15"	6	28	"B"	23	4	2	"C"	0	6	1	0	0	0	0	0	208	0	"ejr"	0	0	0	0	0	208	0
"975"	"5/8/15"	6	28	"B"	25	5	6	"C"	0	10	1	0	0	0	0	0	116	0	"ejr"	0	0	0	0	0	116	0
"976"	"5/8/15"	6	28	"B"	26	5	5	"D"	1	5	1	0	0	0	0	0	130	10000	"ejr"	0	0	0	0	0	130	10000
"977"	"5/8/15"	6	28	"B"	27	5	4	"C"	0	2	1	0	0	0	0	0	124	0	"ejr"	0	0	0	0	0	124	0
"978"	"5/8/15"	6	28	"B"	28	5	3	"D"	1	2	1	0	0	25	0	1	274	100000	"ejr"	0	0	25	0	1	274	1e+05
"979"	"5/8/15"	6	28	"B"	29	5	2	"D"	1	2	1	0	0	0	0	0	256	100000	"ejr"	0	0	0	0	0	256	1e+05
"980"	"5/8/15"	6	28	"B"	30	5	1	"C"	0	2	1	0	0	0	0	0	230	0	"ejr"	0	0	0	0	0	230	0
"981"	"5/8/15"	6	28	"B"	31	6	6	"C"	0	1	1	0	0	0	0	0	248	0	"ejr"	0	0	0	0	0	248	0
